id_suministro,id_cliente,direccion_suministro,distrito,cod_sector,zona,nivel_tension,id_sist_electrico,fecha_alta_suministro,estado_suministro
1864839,394,Jr. Salazar 243,Santa María del Mar,SANTAMARIADELMAR_001,Zona_04,BT,5,2022-05-29,ACTIVO
2575683,395,Jr. Mendoza 188,Magdalena del Mar,MAGDALENA_001,Zona_04,BT,6,2025-03-18,ACTIVO
6018480,395,Calle Romero 686,Magdalena del Mar,MAGDALENA_001,Zona_02,BT,4,2024-01-25,RETIRADO
9514448,396,Psje. Sánchez 907,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_05,BT,4,2025-09-20,ACTIVO
7586380,396,Jr. Vargas 996,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_01,BT,8,2023-08-26,ACTIVO
7315343,397,Psje. Mendoza 962,Jesús María,JESUSMARIA_001,Zona_04,BT,3,2025-03-28,ACTIVO
6575598,398,Jr. Herrera 974,Los Olivos,LOSOLIVOS_001,Zona_06,BT,6,2022-03-10,ACTIVO
7170332,398,Psje. Herrera 147,Los Olivos,LOSOLIVOS_001,Zona_10,BT,4,2024-03-29,ACTIVO
6858180,399,Calle Huamán 311,Santiago de Surco,SURCO_001,Zona_08,BT,7,2021-08-01,ACTIVO
2058768,400,Calle García 189,Santiago de Surco,SURCO_001,Zona_05,BT,6,2021-01-29,ACTIVO
6588733,401,Av. Lopez 462,La Molina,LAMOLINA_001,Zona_09,BT,2,2025-06-30,ACTIVO
4110988,402,Av. Pérez 836,Jesús María,JESUSMARIA_001,Zona_10,BT,3,2024-05-02,ACTIVO
3031604,403,Jr. Lopez 885,Ate,ATE_001,Zona_06,BT,8,2025-03-05,ACTIVO
1452365,404,Av. Díaz 907,El Agustino,ELAGUSTINO_001,Zona_03,BT,5,2023-05-07,ACTIVO
8455674,404,Psje. Rodríguez 810,El Agustino,ELAGUSTINO_001,Zona_07,BT,6,2021-11-09,ACTIVO
7573917,405,Jr. Flores 293,La Victoria,LAVICTORIA_001,Zona_01,MT,6,2025-09-01,ACTIVO
9390071,406,Psje. Romero 127,Lurín,LURIN_001,Zona_04,BT,2,2024-04-19,ACTIVO
6391362,407,Jr. Díaz 449,Puente Piedra,PUENTEPEDRA_001,Zona_10,BT,7,2022-01-26,ACTIVO
1553140,408,Calle Mendoza 172,San Miguel,SANMIGUEL_001,Zona_08,BT,1,2024-07-06,ACTIVO
4432942,409,Calle Herrera 972,San Bartolo,SANBARTOLO_001,Zona_08,BT,3,2023-01-02,RETIRADO
5815115,409,Calle Chávez 218,San Bartolo,SANBARTOLO_001,Zona_08,BT,6,2020-11-21,SUSPENDIDO
6302906,410,Calle Castro 652,Lince,LINCE_001,Zona_02,BT,1,2025-07-17,ACTIVO
5816096,411,Calle Rojas 663,Jesús María,JESUSMARIA_001,Zona_08,BT,4,2024-03-04,ACTIVO
3545217,412,Av. Lopez 899,San Juan de Lurigancho,SJL_001,Zona_02,BT,3,2022-08-09,RETIRADO
6365210,413,Av. Pérez 291,San Borja,SANBORJA_001,Zona_01,MT,4,2025-09-01,ACTIVO
8913621,414,Av. García 687,Santa Anita,SANTANITA_001,Zona_07,BT,6,2023-12-12,SUSPENDIDO
7051519,415,Psje. Vargas 972,Comas,COMAS_001,Zona_04,BT,4,2022-11-06,ACTIVO
4798209,416,Psje. García 741,Miraflores,MIRAFLORES_001,Zona_03,BT,6,2025-08-24,ACTIVO
9965628,417,Calle Pérez 132,Los Olivos,LOSOLIVOS_001,Zona_02,BT,2,2022-06-15,ACTIVO
1578136,417,Calle Torres 760,Los Olivos,LOSOLIVOS_001,Zona_08,BT,7,2025-06-02,ACTIVO
8900528,418,Av. Mendoza 208,Los Olivos,LOSOLIVOS_001,Zona_04,BT,7,2025-10-06,ACTIVO
3612510,419,Psje. Huamán 212,Cieneguilla,CIENEGUILLA_001,Zona_02,BT,4,2025-04-29,ACTIVO
4489489,420,Psje. Castro 123,Chaclacayo,CHACLACAYO_001,Zona_07,BT,4,2023-02-10,ACTIVO
6539426,421,Av. Herrera 833,Lince,LINCE_001,Zona_09,BT,1,2025-08-22,ACTIVO
5038659,422,Calle Ramírez 165,Pueblo Libre,PUEBLOLIBRE_001,Zona_05,BT,6,2021-11-13,ACTIVO
8983711,423,Av. Romero 446,El Agustino,ELAGUSTINO_001,Zona_01,BT,7,2023-06-17,ACTIVO
4718456,424,Psje. Castro 276,San Bartolo,SANBARTOLO_001,Zona_10,BT,2,2024-10-05,SUSPENDIDO
6237095,424,Jr. Chávez 887,San Bartolo,SANBARTOLO_001,Zona_07,BT,1,2024-10-01,ACTIVO
3728988,425,Calle Huamán 420,Ancón,ANCON_001,Zona_07,BT,8,2024-03-30,ACTIVO
4303194,426,Calle Pérez 679,Chorrillos,CHORRILLOS_001,Zona_03,BT,7,2022-12-08,ACTIVO
8777074,427,Calle Romero 788,Breña,BRENA_001,Zona_10,BT,8,2020-05-25,SUSPENDIDO
9091793,428,Av. Díaz 176,Puente Piedra,PUENTEPEDRA_001,Zona_05,BT,8,2025-07-24,ACTIVO
6550221,429,Av. Sánchez 188,Santa María del Mar,SANTAMARIADELMAR_001,Zona_03,BT,5,2019-03-22,ACTIVO
8986464,430,Psje. García 867,San Isidro,SANISIDRO_001,Zona_07,BT,7,2023-06-23,ACTIVO
8498186,431,Jr. Romero 141,Lurín,LURIN_001,Zona_09,BT,1,2024-09-11,ACTIVO
8771909,432,Jr. Gonzales 703,La Molina,LAMOLINA_001,Zona_07,BT,5,2022-09-19,SUSPENDIDO
5524377,433,Av. Castro 367,Independencia,INDEPENDENCIA_001,Zona_10,BT,1,2025-06-07,ACTIVO
8320867,434,Jr. Díaz 439,San Juan de Lurigancho,SJL_001,Zona_02,BT,2,2022-02-23,ACTIVO
5923002,435,Jr. Rojas 680,Comas,COMAS_001,Zona_05,BT,8,2023-07-20,ACTIVO
2330848,436,Av. Quispe 977,Villa María del Triunfo,VMT_001,Zona_06,BT,1,2024-04-07,ACTIVO
7604405,437,Jr. Rodríguez 985,Jesús María,JESUSMARIA_001,Zona_03,MT,2,2018-12-21,RETIRADO
8817977,438,Calle Castro 799,Lince,LINCE_001,Zona_08,BT,2,2024-05-13,ACTIVO
2653290,439,Calle Salazar 508,Villa María del Triunfo,VMT_001,Zona_08,BT,2,2024-08-29,ACTIVO
6403977,440,Jr. García 671,Ate,ATE_001,Zona_03,BT,2,2018-07-09,ACTIVO
7421799,441,Psje. Castro 484,Los Olivos,LOSOLIVOS_001,Zona_04,BT,4,2022-09-26,ACTIVO
9898507,442,Av. Herrera 835,Miraflores,MIRAFLORES_001,Zona_10,BT,8,2024-03-18,ACTIVO
3169579,443,Psje. Flores 574,San Martín de Porres,SMP_001,Zona_09,BT,7,2022-03-10,ACTIVO
4911581,444,Psje. Flores 834,San Isidro,SANISIDRO_001,Zona_06,BT,8,2022-11-02,ACTIVO
1962370,444,Psje. Salazar 899,San Isidro,SANISIDRO_001,Zona_01,BT,1,2023-10-12,ACTIVO
3701343,445,Psje. Romero 853,Lince,LINCE_001,Zona_10,BT,3,2025-07-12,RETIRADO
7983389,446,Av. Torres 538,Punta Negra,PUNTANEGRA_001,Zona_01,MT,7,2021-09-27,ACTIVO
9543518,447,Jr. Pérez 637,San Miguel,SANMIGUEL_001,Zona_09,MT,2,2022-11-24,ACTIVO
8451529,448,Av. Rojas 953,La Molina,LAMOLINA_001,Zona_08,BT,6,2025-01-27,ACTIVO
5575324,449,Jr. Mendoza 614,Cieneguilla,CIENEGUILLA_001,Zona_02,BT,3,2025-03-15,ACTIVO
4943711,450,Calle Romero 217,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_05,BT,5,2025-10-31,ACTIVO
5874944,451,Calle Huamán 570,Barranco,BARRANCO_001,Zona_04,BT,8,2024-11-09,ACTIVO
3935480,452,Psje. Lopez 377,San Isidro,SANISIDRO_001,Zona_08,BT,6,2025-02-11,ACTIVO
9728717,453,Calle Sánchez 130,Ate,ATE_001,Zona_05,BT,6,2024-08-07,ACTIVO
4983653,454,Av. Huamán 632,San Luis,SANLUIS_001,Zona_04,BT,3,2024-11-16,ACTIVO
8000180,455,Calle Lopez 653,Villa María del Triunfo,VMT_001,Zona_03,MT,6,2018-09-09,ACTIVO
2390777,456,Av. Huamán 731,San Luis,SANLUIS_001,Zona_06,BT,7,2023-10-11,ACTIVO
7468936,457,Calle Sánchez 621,Chorrillos,CHORRILLOS_001,Zona_04,BT,5,2024-10-27,ACTIVO
2059938,458,Av. Torres 207,Pucusana,PUCUSANA_001,Zona_05,BT,8,2025-03-18,ACTIVO
7178212,459,Av. Huamán 805,El Agustino,ELAGUSTINO_001,Zona_08,BT,2,2025-10-09,ACTIVO
8814655,460,Av. Mendoza 356,Ancón,ANCON_001,Zona_08,BT,1,2021-12-04,ACTIVO
3262777,460,Av. Díaz 240,Ancón,ANCON_001,Zona_05,BT,2,2024-07-24,ACTIVO
3822528,461,Psje. Torres 923,Ate,ATE_001,Zona_05,BT,3,2025-08-24,ACTIVO
6776245,461,Jr. Salazar 541,Ate,ATE_001,Zona_06,BT,6,2025-08-13,ACTIVO
3153451,462,Psje. Lopez 388,Ate,ATE_001,Zona_01,BT,3,2021-09-24,ACTIVO
3344353,463,Calle Castro 775,Chorrillos,CHORRILLOS_001,Zona_05,BT,7,2024-04-12,ACTIVO
6105470,464,Calle Torres 714,Los Olivos,LOSOLIVOS_001,Zona_10,BT,4,2024-09-24,ACTIVO
7978533,465,Av. Torres 469,Punta Negra,PUNTANEGRA_001,Zona_10,BT,7,2021-03-31,ACTIVO
3591786,466,Calle Vargas 513,Cieneguilla,CIENEGUILLA_001,Zona_08,BT,5,2022-07-20,ACTIVO
3689541,467,Jr. Huamán 863,Ate,ATE_001,Zona_09,BT,8,2021-02-06,ACTIVO
8619934,468,Jr. Pérez 222,San Juan de Lurigancho,SJL_001,Zona_05,BT,3,2024-09-03,ACTIVO
5500098,469,Calle Mendoza 682,Santa María del Mar,SANTAMARIADELMAR_001,Zona_07,BT,7,2024-01-19,ACTIVO
4892429,470,Psje. Lopez 594,Lurín,LURIN_001,Zona_05,BT,6,2025-09-15,ACTIVO
4291440,470,Jr. Quispe 570,Lurín,LURIN_001,Zona_05,BT,5,2024-07-06,ACTIVO
5977858,471,Jr. Chávez 614,Punta Negra,PUNTANEGRA_001,Zona_09,BT,1,2024-03-12,ACTIVO
4208970,472,Calle Salazar 700,Ate,ATE_001,Zona_02,BT,6,2023-12-03,ACTIVO
1825202,473,Calle Romero 762,Punta Negra,PUNTANEGRA_001,Zona_10,BT,4,2021-01-27,ACTIVO
6185788,473,Av. Rojas 824,Punta Negra,PUNTANEGRA_001,Zona_05,BT,8,2020-05-14,ACTIVO
4218032,474,Psje. Gonzales 749,La Victoria,LAVICTORIA_001,Zona_03,BT,1,2023-05-09,ACTIVO
8505240,475,Av. Rodríguez 287,Jesús María,JESUSMARIA_001,Zona_10,BT,4,2021-12-24,ACTIVO
1431993,476,Calle Torres 589,Ate,ATE_001,Zona_10,BT,2,2023-03-04,ACTIVO
4035114,477,Calle Díaz 801,Pueblo Libre,PUEBLOLIBRE_001,Zona_08,BT,8,2025-10-27,ACTIVO
3658550,478,Av. Vargas 527,Ancón,ANCON_001,Zona_10,BT,1,2024-04-23,ACTIVO
6587457,478,Calle García 413,Ancón,ANCON_001,Zona_02,BT,2,2023-05-26,ACTIVO
3705711,479,Calle Quispe 821,Pueblo Libre,PUEBLOLIBRE_001,Zona_08,BT,8,2019-08-04,ACTIVO
6465788,480,Calle Lopez 238,Barranco,BARRANCO_001,Zona_02,BT,8,2025-05-29,ACTIVO
1662921,481,Jr. Herrera 923,Punta Hermosa,PUNTAHERMOSA_001,Zona_01,BT,8,2025-01-03,ACTIVO
2687197,482,Calle Vargas 452,Miraflores,MIRAFLORES_001,Zona_10,BT,8,2024-09-30,SUSPENDIDO
5083171,482,Psje. Castro 997,Miraflores,MIRAFLORES_001,Zona_03,BT,7,2024-10-29,ACTIVO
1692682,483,Calle Ramírez 387,Villa María del Triunfo,VMT_001,Zona_03,BT,1,2025-10-30,ACTIVO
6828902,484,Av. Díaz 888,Santa María del Mar,SANTAMARIADELMAR_001,Zona_01,BT,5,2024-07-30,ACTIVO
4615917,485,Av. Rodríguez 108,Pachacámac,PACHACAMAC_001,Zona_06,BT,3,2023-11-15,ACTIVO
2402071,486,Jr. Gonzales 332,Pucusana,PUCUSANA_001,Zona_07,BT,1,2025-10-03,ACTIVO
3931873,487,Calle Romero 342,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_08,BT,1,2024-03-16,SUSPENDIDO
8748247,488,Calle Pérez 380,Villa María del Triunfo,VMT_001,Zona_08,BT,6,2023-11-08,ACTIVO
8300232,489,Av. Salazar 164,Pachacámac,PACHACAMAC_001,Zona_05,BT,5,2018-02-18,ACTIVO
3886380,490,Jr. Torres 986,Santiago de Surco,SURCO_001,Zona_06,BT,1,2024-09-23,ACTIVO
2585509,491,Av. Torres 113,Punta Negra,PUNTANEGRA_001,Zona_10,BT,7,2022-05-02,ACTIVO
9794336,492,Psje. Salazar 346,Ate,ATE_001,Zona_08,BT,1,2023-07-22,ACTIVO
1851019,493,Psje. Quispe 761,El Agustino,ELAGUSTINO_001,Zona_08,BT,1,2024-01-31,ACTIVO
4976984,494,Calle Lopez 758,Carabayllo,CARABAYLLO_001,Zona_07,BT,5,2023-07-25,ACTIVO
2711679,495,Calle Torres 452,La Molina,LAMOLINA_001,Zona_05,BT,5,2025-04-17,ACTIVO
7953317,496,Jr. Salazar 695,Pueblo Libre,PUEBLOLIBRE_001,Zona_03,BT,8,2025-07-09,ACTIVO
3613435,497,Jr. Castro 463,Breña,BRENA_001,Zona_04,BT,1,2021-09-27,ACTIVO
4984797,497,Av. Gonzales 956,Breña,BRENA_001,Zona_09,BT,7,2022-12-02,ACTIVO
6148256,498,Jr. Salazar 770,Santa María del Mar,SANTAMARIADELMAR_001,Zona_07,MT,6,2025-10-04,ACTIVO
3865996,499,Psje. Vargas 910,Chaclacayo,CHACLACAYO_001,Zona_09,BT,6,2025-09-02,ACTIVO
8559229,499,Psje. Romero 870,Chaclacayo,CHACLACAYO_001,Zona_02,BT,4,2025-08-29,ACTIVO
3144897,500,Av. Gonzales 235,Santa Anita,SANTANITA_001,Zona_05,BT,1,2025-07-08,ACTIVO
7187311,501,Calle García 842,Cieneguilla,CIENEGUILLA_001,Zona_03,BT,1,2024-12-08,ACTIVO
7707758,502,Jr. Lopez 641,El Agustino,ELAGUSTINO_001,Zona_09,BT,5,2023-12-16,ACTIVO
1378262,503,Psje. Quispe 414,Carabayllo,CARABAYLLO_001,Zona_06,MT,2,2023-08-15,ACTIVO
9178715,503,Calle Rojas 102,Carabayllo,CARABAYLLO_001,Zona_02,BT,4,2023-06-23,ACTIVO
6216258,504,Av. Huamán 825,San Isidro,SANISIDRO_001,Zona_07,BT,4,2025-04-26,ACTIVO
8267964,505,Calle Huamán 854,Pueblo Libre,PUEBLOLIBRE_001,Zona_05,BT,7,2025-02-03,ACTIVO
8245623,506,Calle Díaz 122,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_02,BT,7,2024-02-29,ACTIVO
3679733,507,Calle Chávez 775,San Bartolo,SANBARTOLO_001,Zona_05,BT,6,2025-05-25,SUSPENDIDO
3411048,508,Av. Díaz 740,Pueblo Libre,PUEBLOLIBRE_001,Zona_01,BT,1,2020-12-11,ACTIVO
4228622,509,Jr. Quispe 269,Lince,LINCE_001,Zona_05,MT,5,2023-02-01,ACTIVO
4839081,509,Jr. Quispe 929,Lince,LINCE_001,Zona_02,MT,6,2024-03-31,ACTIVO
6022481,510,Av. Huamán 843,Miraflores,MIRAFLORES_001,Zona_09,BT,7,2025-04-19,ACTIVO
8399384,511,Jr. Rojas 239,Ancón,ANCON_001,Zona_03,BT,7,2023-10-20,ACTIVO
9485409,512,Calle Lopez 823,Lurín,LURIN_001,Zona_10,BT,7,2024-08-27,ACTIVO
3453780,513,Calle García 970,San Martín de Porres,SMP_001,Zona_10,MT,7,2021-03-10,ACTIVO
4310845,514,Calle Salazar 117,El Agustino,ELAGUSTINO_001,Zona_03,BT,3,2021-04-29,ACTIVO
3665192,515,Calle Ramírez 898,La Molina,LAMOLINA_001,Zona_07,BT,5,2022-09-19,ACTIVO
9882426,516,Av. Flores 988,Ancón,ANCON_001,Zona_04,BT,8,2022-05-05,ACTIVO
3829769,517,Psje. Romero 871,Cieneguilla,CIENEGUILLA_001,Zona_02,BT,5,2021-08-18,SUSPENDIDO
4898909,518,Calle Rojas 681,Lurigancho-Chosica,LURIGANCHO_001,Zona_02,BT,5,2025-02-03,ACTIVO
9365362,519,Jr. Huamán 220,Punta Hermosa,PUNTAHERMOSA_001,Zona_04,BT,3,2024-04-15,ACTIVO
2991490,520,Av. Castro 461,San Juan de Lurigancho,SJL_001,Zona_08,BT,7,2024-06-11,ACTIVO
2584533,521,Jr. Sánchez 656,Puente Piedra,PUENTEPEDRA_001,Zona_09,BT,5,2023-10-25,SUSPENDIDO
6077617,522,Psje. Mendoza 822,San Miguel,SANMIGUEL_001,Zona_08,BT,8,2025-05-01,SUSPENDIDO
3973202,523,Jr. Sánchez 867,San Isidro,SANISIDRO_001,Zona_07,BT,4,2024-11-14,ACTIVO
1273651,524,Calle Ramírez 678,San Borja,SANBORJA_001,Zona_07,BT,5,2021-03-29,RETIRADO
9369274,525,Calle Chávez 401,Breña,BRENA_001,Zona_07,BT,2,2024-10-25,ACTIVO
7797494,526,Av. Salazar 485,Pachacámac,PACHACAMAC_001,Zona_06,BT,6,2021-10-25,ACTIVO
4880608,526,Calle Torres 850,Pachacámac,PACHACAMAC_001,Zona_07,BT,6,2022-12-26,SUSPENDIDO
4887957,527,Psje. Mendoza 634,Pachacámac,PACHACAMAC_001,Zona_02,BT,8,2024-07-03,ACTIVO
8244435,527,Av. Salazar 253,Pachacámac,PACHACAMAC_001,Zona_08,BT,8,2024-10-27,ACTIVO
2308551,528,Psje. García 605,Surquillo,SURQUILLO_001,Zona_06,BT,4,2025-08-22,ACTIVO
5500522,529,Jr. Huamán 562,Lurigancho-Chosica,LURIGANCHO_001,Zona_05,BT,3,2023-04-25,ACTIVO
5219458,530,Jr. Sánchez 406,Pucusana,PUCUSANA_001,Zona_03,BT,6,2025-04-17,ACTIVO
5984118,531,Jr. Rojas 104,Los Olivos,LOSOLIVOS_001,Zona_08,BT,2,2023-09-29,ACTIVO
5462967,532,Psje. Gonzales 569,Los Olivos,LOSOLIVOS_001,Zona_04,BT,3,2023-12-26,ACTIVO
4960592,533,Psje. Herrera 622,Carabayllo,CARABAYLLO_001,Zona_06,BT,1,2023-01-07,ACTIVO
3541256,534,Jr. Torres 212,Santa María del Mar,SANTAMARIADELMAR_001,Zona_02,BT,5,2022-05-10,ACTIVO
4427752,535,Jr. Díaz 606,Independencia,INDEPENDENCIA_001,Zona_06,BT,6,2025-02-23,SUSPENDIDO
4189952,536,Psje. Herrera 759,Chaclacayo,CHACLACAYO_001,Zona_09,BT,7,2025-09-24,ACTIVO
1148498,537,Psje. Gonzales 696,Barranco,BARRANCO_001,Zona_04,BT,3,2023-08-31,ACTIVO
2518784,537,Psje. Pérez 653,Barranco,BARRANCO_001,Zona_04,BT,2,2020-08-16,ACTIVO
7879593,538,Calle Sánchez 310,La Victoria,LAVICTORIA_001,Zona_09,BT,1,2019-07-30,RETIRADO
9605647,538,Calle Quispe 557,La Victoria,LAVICTORIA_001,Zona_04,BT,1,2024-08-11,ACTIVO
6075002,539,Calle Pérez 439,Chaclacayo,CHACLACAYO_001,Zona_10,BT,8,2022-05-18,ACTIVO
9191908,540,Av. Salazar 689,El Agustino,ELAGUSTINO_001,Zona_04,BT,5,2024-09-13,ACTIVO
2191247,541,Av. Herrera 388,La Molina,LAMOLINA_001,Zona_08,BT,2,2025-08-08,SUSPENDIDO
4112394,542,Jr. Chávez 818,Santa Anita,SANTANITA_001,Zona_09,BT,7,2021-11-09,SUSPENDIDO
8799979,542,Jr. Huamán 428,Santa Anita,SANTANITA_001,Zona_05,BT,2,2019-06-22,ACTIVO
6422348,543,Av. Rodríguez 952,Villa El Salvador,VES_001,Zona_09,BT,6,2023-02-25,ACTIVO
9468408,544,Av. Gonzales 155,Cieneguilla,CIENEGUILLA_001,Zona_03,BT,2,2019-08-15,ACTIVO
2208614,544,Calle Salazar 196,Cieneguilla,CIENEGUILLA_001,Zona_06,BT,5,2025-01-16,ACTIVO
8315932,545,Av. Mendoza 309,Lurín,LURIN_001,Zona_02,BT,8,2024-10-14,ACTIVO
6203041,545,Calle Mendoza 985,Lurín,LURIN_001,Zona_08,BT,2,2024-02-02,ACTIVO
2608024,546,Av. Salazar 866,San Juan de Lurigancho,SJL_001,Zona_01,BT,2,2025-05-03,ACTIVO
8564657,546,Jr. Díaz 871,San Juan de Lurigancho,SJL_001,Zona_02,BT,5,2025-05-07,ACTIVO
1409362,547,Jr. Pérez 915,Santiago de Surco,SURCO_001,Zona_10,BT,1,2025-10-10,ACTIVO
3372703,548,Calle Sánchez 273,Ate,ATE_001,Zona_08,BT,1,2025-09-08,ACTIVO
5447071,549,Jr. García 140,Santa María del Mar,SANTAMARIADELMAR_001,Zona_08,BT,3,2020-07-10,SUSPENDIDO
6605966,549,Calle Vargas 538,Santa María del Mar,SANTAMARIADELMAR_001,Zona_02,BT,7,2023-12-03,ACTIVO
3134898,550,Psje. Ramírez 211,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_06,BT,6,2025-04-10,ACTIVO
8399637,550,Psje. Rodríguez 589,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_07,BT,2,2023-03-31,ACTIVO
8847864,551,Jr. Quispe 676,Chorrillos,CHORRILLOS_001,Zona_10,BT,6,2020-08-21,ACTIVO
6073486,552,Jr. Rojas 752,San Luis,SANLUIS_001,Zona_01,BT,1,2023-09-10,ACTIVO
2952127,553,Av. Pérez 943,Pachacámac,PACHACAMAC_001,Zona_02,BT,5,2025-10-16,ACTIVO
9305719,554,Av. Torres 896,Chaclacayo,CHACLACAYO_001,Zona_07,BT,7,2021-02-20,ACTIVO
9050212,555,Psje. Gonzales 690,La Victoria,LAVICTORIA_001,Zona_03,BT,7,2023-10-19,RETIRADO
6885202,556,Psje. Gonzales 440,San Borja,SANBORJA_001,Zona_07,BT,5,2024-07-16,ACTIVO
7253653,557,Calle Salazar 298,Lince,LINCE_001,Zona_09,BT,8,2025-08-05,ACTIVO
3087450,557,Jr. Flores 765,Lince,LINCE_001,Zona_10,BT,7,2025-01-10,ACTIVO
4871926,558,Jr. García 171,San Bartolo,SANBARTOLO_001,Zona_04,BT,7,2024-02-02,SUSPENDIDO
7013173,559,Calle Flores 943,Villa María del Triunfo,VMT_001,Zona_10,BT,4,2024-12-21,ACTIVO
5269728,560,Jr. Salazar 258,Magdalena del Mar,MAGDALENA_001,Zona_08,BT,5,2023-05-21,ACTIVO
5486191,561,Psje. Quispe 890,Lurigancho-Chosica,LURIGANCHO_001,Zona_05,BT,6,2024-12-29,ACTIVO
9842446,562,Psje. Salazar 316,El Agustino,ELAGUSTINO_001,Zona_02,BT,4,2024-06-21,ACTIVO
2547994,563,Calle Herrera 160,Punta Hermosa,PUNTAHERMOSA_001,Zona_10,BT,1,2024-08-18,ACTIVO
2736390,564,Av. Pérez 904,Pachacámac,PACHACAMAC_001,Zona_05,BT,6,2025-08-21,ACTIVO
1154218,564,Calle Chávez 138,Pachacámac,PACHACAMAC_001,Zona_04,BT,7,2025-10-11,SUSPENDIDO
6817567,565,Psje. Flores 136,Chaclacayo,CHACLACAYO_001,Zona_06,BT,1,2025-08-29,ACTIVO
7277810,566,Jr. Flores 431,Santa Anita,SANTANITA_001,Zona_08,BT,1,2025-08-25,ACTIVO
8553267,567,Jr. Vargas 775,Chorrillos,CHORRILLOS_001,Zona_02,BT,6,2024-12-16,ACTIVO
8506697,568,Calle Herrera 777,San Borja,SANBORJA_001,Zona_01,BT,1,2023-11-19,ACTIVO
7499480,569,Av. Castro 201,Puente Piedra,PUENTEPEDRA_001,Zona_08,BT,5,2025-03-03,ACTIVO
3526332,570,Jr. Lopez 835,Rímac,RIMAC_001,Zona_07,BT,2,2024-03-15,ACTIVO
3992809,571,Av. Castro 598,Lurigancho-Chosica,LURIGANCHO_001,Zona_10,BT,1,2022-08-02,ACTIVO
5031104,572,Calle Castro 521,La Victoria,LAVICTORIA_001,Zona_04,BT,5,2021-07-21,ACTIVO
4010475,573,Av. Quispe 138,Chorrillos,CHORRILLOS_001,Zona_10,BT,8,2021-09-23,ACTIVO
6575720,574,Calle Quispe 873,Santiago de Surco,SURCO_001,Zona_08,BT,8,2025-10-26,ACTIVO
4472666,575,Calle Pérez 890,San Isidro,SANISIDRO_001,Zona_04,BT,2,2025-02-10,ACTIVO
8602035,576,Calle Sánchez 673,Magdalena del Mar,MAGDALENA_001,Zona_09,BT,4,2025-07-15,ACTIVO
3409894,577,Calle Herrera 610,Breña,BRENA_001,Zona_05,BT,8,2023-02-18,SUSPENDIDO
5091139,578,Calle Rodríguez 770,San Miguel,SANMIGUEL_001,Zona_05,BT,6,2024-10-10,SUSPENDIDO
8185845,579,Calle Castro 681,Ate,ATE_001,Zona_03,MT,4,2025-06-28,ACTIVO
7239477,580,Jr. Rojas 279,Punta Negra,PUNTANEGRA_001,Zona_02,MT,3,2025-03-08,ACTIVO
7335047,581,Calle Chávez 599,Puente Piedra,PUENTEPEDRA_001,Zona_03,BT,2,2023-12-21,ACTIVO
3700897,582,Psje. Sánchez 214,Independencia,INDEPENDENCIA_001,Zona_09,BT,4,2025-07-03,ACTIVO
5334806,583,Av. Sánchez 648,Los Olivos,LOSOLIVOS_001,Zona_07,BT,3,2024-12-09,ACTIVO
7144414,584,Psje. Romero 468,Pueblo Libre,PUEBLOLIBRE_001,Zona_05,BT,8,2022-08-13,ACTIVO
7635379,585,Jr. Lopez 513,San Bartolo,SANBARTOLO_001,Zona_10,BT,1,2025-10-28,ACTIVO
9968734,586,Av. Salazar 468,Villa El Salvador,VES_001,Zona_06,BT,4,2023-04-06,ACTIVO
8261516,587,Jr. García 125,San Miguel,SANMIGUEL_001,Zona_04,BT,2,2025-01-07,ACTIVO
1094953,588,Jr. Gonzales 555,San Miguel,SANMIGUEL_001,Zona_08,BT,1,2025-06-13,RETIRADO
4874835,589,Av. Vargas 749,Comas,COMAS_001,Zona_01,BT,5,2020-06-23,ACTIVO
8965446,590,Av. Salazar 253,San Borja,SANBORJA_001,Zona_05,BT,7,2025-05-13,ACTIVO
4782536,590,Psje. García 421,San Borja,SANBORJA_001,Zona_08,BT,1,2024-07-21,ACTIVO
4851546,591,Calle Sánchez 966,Villa María del Triunfo,VMT_001,Zona_04,BT,5,2025-09-21,SUSPENDIDO
3596541,592,Psje. Salazar 729,Los Olivos,LOSOLIVOS_001,Zona_01,BT,5,2025-06-05,ACTIVO
6769487,593,Av. Herrera 557,Cieneguilla,CIENEGUILLA_001,Zona_06,BT,8,2023-10-25,ACTIVO
8462628,594,Psje. Gonzales 442,Breña,BRENA_001,Zona_10,BT,4,2024-12-06,ACTIVO
6374111,595,Psje. Flores 518,San Luis,SANLUIS_001,Zona_06,BT,2,2021-10-20,ACTIVO
1062764,596,Psje. Díaz 209,Lince,LINCE_001,Zona_05,BT,7,2024-05-12,ACTIVO
8822425,597,Calle Pérez 834,Breña,BRENA_001,Zona_03,BT,8,2025-09-06,ACTIVO
6650121,597,Calle Sánchez 566,Breña,BRENA_001,Zona_01,BT,5,2024-11-22,RETIRADO
8619124,598,Av. Díaz 302,San Borja,SANBORJA_001,Zona_03,BT,5,2025-01-26,ACTIVO
